date,time,core #,n2o[ppm],co2[ppm],h2o[ppm],t1,t2,t3
8/05/2025,12:13:25,C5,0.34367,630.49,15312.1,22.50,22.19,21.88
8/05/2025,12:13:26,C5,0.34338,630.04,15336.2,22.50,22.25,21.88
8/05/2025,12:13:27,C5,0.34358,629.69,15356.3,22.50,22.19,21.88
8/05/2025,12:13:28,C5,0.34363,630.17,15421.4,22.50,22.19,21.88
8/05/2025,12:13:29,C5,0.34341,630.05,15445.1,22.50,22.19,21.88
8/05/2025,12:13:30,C5,0.34343,630.05,15496.9,22.50,22.19,21.88
8/05/2025,12:13:31,C5,0.34353,629.96,15525.9,22.50,22.19,21.88
8/05/2025,12:13:32,C5,0.34345,630.12,15557,22.50,22.19,21.88
8/05/2025,12:13:33,C5,0.34373,630.41,15603.3,22.50,22.19,21.88
8/05/2025,12:13:34,C5,0.34367,630.37,15630.8,22.50,22.19,21.88
8/05/2025,12:13:35,C5,0.34341,630.11,15659.1,22.50,22.19,21.88
8/05/2025,12:13:36,C5,0.34357,630.01,15690.5,22.50,22.25,21.88
8/05/2025,12:13:37,C5,0.34374,630.25,15724.5,22.50,22.25,21.88
8/05/2025,12:13:38,C5,0.34374,630.51,15772.6,22.50,22.19,21.88
8/05/2025,12:13:39,C5,0.34352,630.3,15794.3,22.50,22.19,21.88
8/05/2025,12:13:40,C5,0.34373,630.46,15837.8,22.50,22.19,21.88
8/05/2025,12:13:41,C5,0.34378,630.8,15869.1,22.50,22.19,21.88
8/05/2025,12:13:42,C5,0.3436,630.33,15884.1,22.50,22.19,21.88
8/05/2025,12:13:43,C5,0.34384,630.82,15933.3,22.50,22.19,21.88
8/05/2025,12:13:44,C5,0.344,631.03,15960.6,22.50,22.19,21.88
8/05/2025,12:13:45,C5,0.3438,631.22,15993.8,22.50,22.19,21.88
8/05/2025,12:13:46,C5,0.34389,631.02,16024.5,22.50,22.19,21.88
8/05/2025,12:13:47,C5,0.34379,630.8,16034.3,22.50,22.19,21.88
8/05/2025,12:13:48,C5,0.34382,631.05,16080.6,22.50,22.19,21.88
8/05/2025,12:13:49,C5,0.34368,631.1,16113.3,22.50,22.25,21.88
8/05/2025,12:13:50,C5,0.34386,631.03,16135.1,22.50,22.19,21.88
8/05/2025,12:13:51,C5,0.3438,631.03,16170.5,22.50,22.19,21.88
8/05/2025,12:13:52,C5,0.34384,631.28,16202.9,22.50,22.25,21.88
8/05/2025,12:13:53,C5,0.34394,631.36,16211.3,22.50,22.19,21.88
8/05/2025,12:13:54,C5,0.34374,630.92,16220.5,22.50,22.19,21.88
8/05/2025,12:13:55,C5,0.34388,631.05,16259.3,22.50,22.19,21.88
8/05/2025,12:13:56,C5,0.34409,631.71,16306.7,22.50,22.19,21.88
8/05/2025,12:13:57,C5,0.34396,631.27,16315.5,22.50,22.19,21.88
8/05/2025,12:13:58,C5,0.34396,631.14,16328.4,22.50,22.19,21.88
8/05/2025,12:13:59,C5,0.34399,631.17,16353.8,22.50,22.19,21.88
8/05/2025,12:14:00,C5,0.34384,631.67,16401.3,22.50,22.19,21.88
8/05/2025,12:14:01,C5,0.34399,631.62,16409.5,22.50,22.19,21.88
8/05/2025,12:14:02,C5,0.3441,631.97,16439.6,22.50,22.19,21.88
8/05/2025,12:14:03,C5,0.34376,631.31,16451.6,22.50,22.19,21.88
8/05/2025,12:14:04,C5,0.34388,631.5,16471.3,22.50,22.19,21.88
8/05/2025,12:14:05,C5,0.34406,631.75,16499.8,22.50,22.19,21.88
8/05/2025,12:14:06,C5,0.34403,631.62,16508.4,22.50,22.25,21.88
8/05/2025,12:14:07,C5,0.34407,631.7,16530.6,22.50,22.19,21.88
8/05/2025,12:14:08,C5,0.34425,632.01,16572.7,22.50,22.19,21.88
8/05/2025,12:14:09,C5,0.34418,632.07,16598.2,22.50,22.19,21.88
8/05/2025,12:14:10,C5,0.34426,632.09,16620.6,22.50,22.19,21.88
8/05/2025,12:14:11,C5,0.3441,632,16637.8,22.50,22.19,21.88
8/05/2025,12:14:12,C5,0.34408,631.64,16638.7,22.50,22.19,21.88
8/05/2025,12:14:13,C5,0.34424,632.29,16670.7,22.50,22.19,21.88
8/05/2025,12:14:14,C5,0.34431,632.43,16713.8,22.50,22.19,21.88
8/05/2025,12:14:15,C5,0.34419,632.66,16735.7,22.50,22.19,21.88
8/05/2025,12:14:16,C5,0.34439,632.92,16772.7,22.50,22.19,21.88
8/05/2025,12:14:17,C5,0.34447,633.25,16801.1,22.50,22.19,21.88
8/05/2025,12:14:18,C5,0.34438,632.73,16789.5,22.50,22.19,21.88
8/05/2025,12:14:19,C5,0.34453,633.3,16840,22.50,22.19,21.88
8/05/2025,12:14:20,C5,0.34421,632.46,16820,22.50,22.19,21.88
8/05/2025,12:14:21,C5,0.34436,633.02,16867.5,22.50,22.19,21.88
8/05/2025,12:14:22,C5,0.34451,633.27,16901.2,22.50,22.19,21.88
8/05/2025,12:14:23,C5,0.34468,633.35,16907.5,22.50,22.19,21.88
8/05/2025,12:14:24,C5,0.34434,632.71,16900.9,22.50,22.19,21.88
8/05/2025,12:14:25,C5,0.34435,632.6,16929.7,22.50,22.19,21.88
8/05/2025,12:14:26,C5,0.34448,632.93,16959.7,22.50,22.19,21.88
8/05/2025,12:14:27,C5,0.34436,632.58,16948.9,22.50,22.19,21.88
8/05/2025,12:14:28,C5,0.34447,633.17,16979.6,22.50,22.19,21.88
8/05/2025,12:14:29,C5,0.34468,633.68,17037.2,22.50,22.19,21.88
8/05/2025,12:14:30,C5,0.34432,633.14,17033.4,22.50,22.19,21.88
8/05/2025,12:14:31,C5,0.34449,632.92,17040.1,22.50,22.19,21.88
8/05/2025,12:14:32,C5,0.34457,632.91,17046.1,22.50,22.19,21.88
8/05/2025,12:14:33,C5,0.34482,633.87,17128.2,22.50,22.19,21.88
8/05/2025,12:14:34,C5,0.34475,633.5,17102.8,22.50,22.19,21.88
8/05/2025,12:14:35,C5,0.34472,633.19,17109.3,22.50,22.19,21.88
8/05/2025,12:14:36,C5,0.34446,633.15,17126.2,22.50,22.19,21.88
8/05/2025,12:14:37,C5,0.34464,633.15,17142.8,22.50,22.19,21.88
8/05/2025,12:14:38,C5,0.3448,634.19,17198.6,22.50,22.19,21.88
8/05/2025,12:14:39,C5,0.34467,633.49,17187,22.50,22.25,21.88
8/05/2025,12:14:40,C5,0.34468,633.41,17199.7,22.50,22.19,21.88
8/05/2025,12:14:41,C5,0.34492,634.24,17243.8,22.50,22.19,21.88
8/05/2025,12:14:42,C5,0.3447,633.89,17244.4,22.50,22.19,21.88
8/05/2025,12:14:43,C5,0.34502,633.9,17255.6,22.50,22.19,21.88
8/05/2025,12:14:44,C5,0.34437,633.14,17259.3,22.50,22.19,21.88
8/05/2025,12:14:45,C5,0.34466,634.17,17317.9,22.50,22.19,21.88
8/05/2025,12:14:46,C5,0.34483,633.88,17315.1,22.50,22.19,21.88
8/05/2025,12:14:47,C5,0.34479,633.68,17313,22.50,22.19,21.88
8/05/2025,12:14:48,C5,0.34502,634.17,17364.9,22.50,22.19,21.88
8/05/2025,12:14:49,C5,0.34471,633.68,17367.2,22.50,22.19,21.88
8/05/2025,12:14:50,C5,0.34485,633.86,17379.9,22.50,22.19,21.88
8/05/2025,12:14:51,C5,0.34447,633.51,17394,22.50,22.19,21.88
8/05/2025,12:14:52,C5,0.34465,633.89,17420.7,22.50,22.19,21.88
8/05/2025,12:14:53,C5,0.345,634.19,17431.1,22.50,22.19,21.88
8/05/2025,12:14:54,C5,0.345,634.62,17469.7,22.50,22.19,21.88
8/05/2025,12:14:55,C5,0.34485,634.58,17490.3,22.50,22.19,21.88
8/05/2025,12:14:56,C5,0.34483,634.19,17472.2,22.50,22.19,21.88
8/05/2025,12:14:57,C5,0.34483,633.85,17485.7,22.50,22.19,21.88
8/05/2025,12:14:58,C5,0.34497,634.57,17534.9,22.50,22.19,21.88
8/05/2025,12:14:59,C5,0.34496,634.69,17543,22.50,22.19,21.88
8/05/2025,12:15:00,C5,0.34496,635.2,17584.9,22.50,22.19,21.88
8/05/2025,12:15:01,C5,0.34521,635.2,17596,22.50,22.19,21.88
8/05/2025,12:15:02,C5,0.34516,634.62,17588.5,22.50,22.19,21.88
8/05/2025,12:15:03,C5,0.34518,635.11,17595.9,22.50,22.19,21.88
8/05/2025,12:15:04,C5,0.34499,634.5,17600.8,22.50,22.19,21.88
8/05/2025,12:15:05,C5,0.34496,634.61,17623,22.50,22.19,21.88
8/05/2025,12:15:06,C5,0.3452,635.01,17649.8,22.50,22.19,21.88
8/05/2025,12:15:07,C5,0.34502,634.95,17672.6,22.50,22.19,21.88
8/05/2025,12:15:08,C5,0.34525,635.02,17664.7,22.50,22.19,21.88
8/05/2025,12:15:09,C5,0.3451,635.31,17689.8,22.50,22.19,21.88
8/05/2025,12:15:10,C5,0.34516,634.7,17682.4,22.50,22.19,21.88
8/05/2025,12:15:11,C5,0.34489,634.51,17693.4,22.50,22.19,21.88
8/05/2025,12:15:12,C5,0.34503,634.97,17719.2,22.50,22.19,21.88
8/05/2025,12:15:13,C5,0.34525,635.43,17757.3,22.50,22.19,21.88
8/05/2025,12:15:14,C5,0.34537,635.39,17749.6,22.50,22.19,21.88
8/05/2025,12:15:15,C5,0.34529,635.53,17762.1,22.50,22.19,21.88
8/05/2025,12:15:16,C5,0.34551,635.74,17797.1,22.50,22.19,21.88
8/05/2025,12:15:17,C5,0.34534,635.62,17810.9,22.50,22.19,21.88
8/05/2025,12:15:18,C5,0.34541,635.45,17804.7,22.50,22.19,21.88
8/05/2025,12:15:19,C5,0.34552,635.72,17828.8,22.50,22.19,21.88
8/05/2025,12:15:20,C5,0.34515,635.07,17813.8,22.50,22.19,21.88
8/05/2025,12:15:21,C5,0.34521,635.44,17829.9,22.50,22.19,21.88
8/05/2025,12:15:22,C5,0.34528,635.26,17836.3,22.50,22.19,21.88
8/05/2025,12:15:23,C5,0.34532,635.52,17872.4,22.50,22.19,21.88
8/05/2025,12:15:24,C5,0.3454,636.22,17925.8,22.50,22.19,21.88
8/05/2025,12:15:25,C5,0.34532,635.87,17934.3,22.50,22.19,21.88
8/05/2025,12:15:26,C5,0.34513,635.48,17923.9,22.50,22.19,21.88
8/05/2025,12:15:27,C5,0.34555,635.74,17932.3,22.50,22.19,21.88
8/05/2025,12:15:28,C5,0.34538,635.68,17951.2,22.50,22.19,21.88
8/05/2025,12:15:29,C5,0.34543,635.62,17962.2,22.50,22.19,21.88
8/05/2025,12:15:30,C5,0.34542,636.15,17993.3,22.50,22.19,21.88
8/05/2025,12:15:31,C5,0.34561,636.14,18004.7,22.50,22.19,21.88
8/05/2025,12:15:32,C5,0.34561,636.51,18036.7,22.50,22.19,21.88
8/05/2025,12:15:33,C5,0.34548,636.12,18025.3,22.50,22.19,21.88
8/05/2025,12:15:34,C5,0.34555,636.09,18037.1,22.50,22.19,21.88
8/05/2025,12:15:35,C5,0.34548,636.09,18043.8,22.50,22.19,21.88
8/05/2025,12:15:36,C5,0.34562,636.45,18066.7,22.50,22.19,21.88
8/05/2025,12:15:37,C5,0.34553,636.69,18094.7,22.50,22.19,21.88
8/05/2025,12:15:38,C5,0.34551,636,18072.7,22.50,22.19,21.88
8/05/2025,12:15:39,C5,0.34572,636.56,18107.7,22.50,22.19,21.88
8/05/2025,12:15:40,C5,0.34578,636.47,18116.6,22.50,22.19,21.88
8/05/2025,12:15:41,C5,0.34554,636.14,18119.4,22.50,22.19,21.88
8/05/2025,12:15:42,C5,0.34568,636.37,18128.8,22.50,22.19,21.88
8/05/2025,12:15:43,C5,0.34591,636.66,18155.5,22.50,22.19,21.88
8/05/2025,12:15:44,C5,0.34582,636.84,18172.6,22.50,22.19,21.88
8/05/2025,12:15:45,C5,0.34551,636.68,18196.5,22.50,22.19,21.88
8/05/2025,12:15:46,C5,0.3457,636.95,18221,22.50,22.19,21.88
8/05/2025,12:15:47,C5,0.34579,636.67,18203.1,22.50,22.19,21.88
8/05/2025,12:15:48,C5,0.34566,636.67,18206.8,22.50,22.19,21.88
8/05/2025,12:15:49,C5,0.34593,637.25,18242,22.50,22.19,21.88
8/05/2025,12:15:50,C5,0.34577,637.12,18263.9,22.50,22.19,21.88
8/05/2025,12:15:51,C5,0.34575,637.29,18272.9,22.50,22.19,21.88
8/05/2025,12:15:52,C5,0.34551,636.52,18245.4,22.50,22.19,21.88
8/05/2025,12:15:53,C5,0.34564,636.68,18254.9,22.50,22.19,21.88
8/05/2025,12:15:54,C5,0.34592,637.22,18307.1,22.50,22.19,21.88
8/05/2025,12:15:55,C5,0.34605,637.67,18321.7,22.50,22.19,21.88
8/05/2025,12:15:56,C5,0.34581,637.11,18292.9,22.50,22.19,21.88
8/05/2025,12:15:57,C5,0.34574,636.84,18298.6,22.50,22.19,21.88
8/05/2025,12:15:58,C5,0.34574,637.13,18337.6,22.50,22.19,21.88
8/05/2025,12:15:59,C5,0.34591,637.4,18358.9,22.50,22.19,21.88
8/05/2025,12:16:00,C5,0.34588,637.29,18366.1,22.50,22.19,21.88
8/05/2025,12:16:01,C5,0.34589,637.52,18380.6,22.50,22.19,21.88
8/05/2025,12:16:02,C5,0.34581,637.25,18364.1,22.50,22.19,21.88
8/05/2025,12:16:03,C5,0.34604,637.5,18392.4,22.50,22.19,21.88
8/05/2025,12:16:04,C5,0.34586,637.39,18407.4,22.50,22.19,21.88
8/05/2025,12:16:05,C5,0.34607,637.77,18426.2,22.50,22.19,21.88
8/05/2025,12:16:06,C5,0.34606,637.68,18424.2,22.50,22.19,21.88
8/05/2025,12:16:07,C5,0.34582,637.67,18433.7,22.50,22.19,21.88
8/05/2025,12:16:08,C5,0.34599,637.5,18439.1,22.50,22.19,21.88
8/05/2025,12:16:09,C5,0.34639,638.3,18479.8,22.50,22.19,21.88
8/05/2025,12:16:10,C5,0.34601,637.86,18463.7,22.50,22.19,21.88
8/05/2025,12:16:11,C5,0.34615,638.11,18474.2,22.50,22.19,21.88
8/05/2025,12:16:12,C5,0.34619,638.42,18506.1,22.50,22.19,21.88
8/05/2025,12:16:13,C5,0.34606,637.99,18510.2,22.50,22.19,21.88
8/05/2025,12:16:14,C5,0.34623,638.45,18520.2,22.50,22.19,21.88
8/05/2025,12:16:15,C5,0.34613,637.97,18508.9,22.50,22.19,21.88
8/05/2025,12:16:16,C5,0.34611,637.95,18523.3,22.50,22.19,21.88
8/05/2025,12:16:17,C5,0.34607,637.84,18516.5,22.50,22.19,21.88
8/05/2025,12:16:18,C5,0.34611,638.35,18550.8,22.50,22.19,21.88
8/05/2025,12:16:19,C5,0.34637,638.53,18559.7,22.50,22.19,21.88
8/05/2025,12:16:20,C5,0.34599,637.49,18516,22.50,22.19,21.88
8/05/2025,12:16:21,C5,0.34632,638.36,18559.3,22.50,22.19,21.88
8/05/2025,12:16:22,C5,0.34622,638.12,18563.7,22.50,22.19,21.88
8/05/2025,12:16:23,C5,0.34597,637.77,18547.4,22.50,22.19,21.88
8/05/2025,12:16:24,C5,0.34605,637.84,18581.8,22.50,22.19,21.88
8/05/2025,12:16:25,C5,0.34633,638.59,18600.6,22.50,22.19,21.88
8/05/2025,12:16:26,C5,0.34624,638.49,18601.5,22.50,22.19,21.88
8/05/2025,12:16:27,C5,0.34625,638.74,18618.8,22.50,22.19,21.88
8/05/2025,12:16:28,C5,0.34619,638.81,18633.1,22.50,22.19,21.88
8/05/2025,12:16:29,C5,0.34641,638.75,18647.1,22.50,22.19,21.88
8/05/2025,12:16:30,C5,0.3464,639.08,18653.3,22.50,22.19,21.88
8/05/2025,12:16:31,C5,0.34648,639.02,18662.8,22.50,22.19,21.88
8/05/2025,12:16:32,C5,0.3465,639.33,18688.1,22.50,22.19,21.88
8/05/2025,12:16:33,C5,0.34613,638.73,18685.6,22.50,22.19,21.88
8/05/2025,12:16:34,C5,0.34645,639.32,18704.5,22.50,22.19,21.88
8/05/2025,12:16:35,C5,0.34622,638.75,18673.4,22.50,22.19,21.88
8/05/2025,12:16:36,C5,0.34657,639.2,18697.4,22.50,22.19,21.88
8/05/2025,12:16:37,C5,0.34647,639.19,18708.5,22.50,22.19,21.88
8/05/2025,12:16:38,C5,0.3464,638.79,18701.2,22.50,22.19,21.88
8/05/2025,12:16:39,C5,0.34659,639.29,18723.4,22.50,22.19,21.88
8/05/2025,12:16:40,C5,0.34647,638.99,18714.7,22.50,22.19,21.88
8/05/2025,12:16:41,C5,0.34665,639.11,18743.1,22.50,22.19,21.88
8/05/2025,12:16:42,C5,0.34674,639.98,18776.9,22.50,22.19,21.88
8/05/2025,12:16:43,C5,0.34675,640.06,18808.4,22.50,22.19,21.88
8/05/2025,12:16:44,C5,0.34669,639.72,18787.8,22.50,22.19,21.88
8/05/2025,12:16:45,C5,0.34662,639.48,18782.6,22.50,22.19,21.88
8/05/2025,12:16:46,C5,0.34666,639.62,18785.8,22.50,22.19,21.88
8/05/2025,12:16:47,C5,0.34659,639.44,18802.6,22.50,22.19,21.88
8/05/2025,12:16:48,C5,0.34651,639.14,18789.8,22.50,22.19,21.88
8/05/2025,12:16:49,C5,0.34654,639.71,18834.5,22.50,22.19,21.88
8/05/2025,12:16:50,C5,0.34672,640.23,18852.7,22.50,22.19,21.88
8/05/2025,12:16:51,C5,0.34662,639.65,18853.1,22.50,22.19,21.88
8/05/2025,12:16:52,C5,0.34678,640.01,18858.6,22.50,22.19,21.88
8/05/2025,12:16:53,C5,0.34698,640.47,18900.3,22.50,22.19,21.88
8/05/2025,12:16:54,C5,0.34657,639.67,18866.3,22.50,22.19,21.88
8/05/2025,12:16:55,C5,0.34687,640.35,18912,22.50,22.19,21.88
8/05/2025,12:16:56,C5,0.34661,640.08,18899.3,22.50,22.19,21.88
8/05/2025,12:16:57,C5,0.34675,639.9,18886.5,22.50,22.19,21.88
8/05/2025,12:16:58,C5,0.34674,640.23,18922.4,22.50,22.19,21.88
8/05/2025,12:16:59,C5,0.34672,640.15,18915,22.50,22.19,21.88
8/05/2025,12:17:00,C5,0.34685,640.29,18937.6,22.50,22.19,21.88
8/05/2025,12:17:01,C5,0.34666,639.97,18930.8,22.50,22.19,21.88
8/05/2025,12:17:02,C5,0.34689,640.51,18960.4,22.50,22.19,21.88
8/05/2025,12:17:03,C5,0.34664,640.17,18948.7,22.50,22.19,21.88
8/05/2025,12:17:04,C5,0.34691,640.66,18965.7,22.50,22.19,21.88
8/05/2025,12:17:05,C5,0.34684,640.39,18976.8,22.50,22.19,21.88
8/05/2025,12:17:06,C5,0.34699,640.35,18963.2,22.50,22.19,21.88
8/05/2025,12:17:07,C5,0.3468,640.59,18997.1,22.50,22.19,21.88
8/05/2025,12:17:08,C5,0.3469,639.75,18950.3,22.50,22.19,21.88
8/05/2025,12:17:09,C5,0.34707,640.53,18988.2,22.50,22.19,21.88
8/05/2025,12:17:10,C5,0.34675,640.51,18993.3,22.50,22.19,21.88
8/05/2025,12:17:11,C5,0.34704,641.08,19030.1,22.50,22.19,21.88
8/05/2025,12:17:12,C5,0.34689,640.79,19032.3,22.50,22.19,21.88
8/05/2025,12:17:13,C5,0.347,641.13,19049.6,22.50,22.19,21.88
8/05/2025,12:17:14,C5,0.34699,641.23,19055.2,22.50,22.19,21.88
8/05/2025,12:17:15,C5,0.3471,640.63,19041.2,22.50,22.19,21.88
8/05/2025,12:17:16,C5,0.34716,641.06,19059.9,22.50,22.19,21.88
8/05/2025,12:17:17,C5,0.34708,640.73,19041.3,22.50,22.19,21.88
8/05/2025,12:17:18,C5,0.34719,641.05,19079.3,22.50,22.19,21.88
8/05/2025,12:17:19,C5,0.34698,640.72,19068.6,22.50,22.19,21.88
8/05/2025,12:17:20,C5,0.34683,640.25,19050.1,22.50,22.19,21.88
8/05/2025,12:17:21,C5,0.3471,640.8,19071.9,22.50,22.19,21.88
8/05/2025,12:17:22,C5,0.34713,641.43,19111.4,22.50,22.19,21.88
8/05/2025,12:17:23,C5,0.34724,641.14,19079.7,22.50,22.19,21.88
8/05/2025,12:17:24,C5,0.34695,640.68,19084.4,22.50,22.19,21.88
8/05/2025,12:17:25,C5,0.34723,641.6,19147.9,22.50,22.19,21.88
8/05/2025,12:17:26,C5,0.34708,641.12,19124.7,22.50,22.19,21.88
8/05/2025,12:17:27,C5,0.3473,641.41,19131.7,22.50,22.19,21.88
8/05/2025,12:17:28,C5,0.34738,641.5,19147.3,22.50,22.19,21.88
8/05/2025,12:17:29,C5,0.34734,641.53,19155.3,22.50,22.19,21.88
8/05/2025,12:17:30,C5,0.34729,641.3,19154.5,22.50,22.19,21.88
8/05/2025,12:17:31,C5,0.34751,641.8,19172.2,22.50,22.19,21.88
8/05/2025,12:17:32,C5,0.34747,642.01,19197.7,22.50,22.19,21.88
8/05/2025,12:17:33,C60,0.34716,641.44,19178.6,22.50,22.19,21.88
8/05/2025,12:17:34,C60,0.34701,640.88,19158.1,22.50,22.19,21.88
8/05/2025,12:17:35,C60,0.34667,639.79,19108.7,22.50,22.19,21.88
8/05/2025,12:17:36,C60,0.34703,641.31,19176.8,22.50,22.19,21.88
8/05/2025,12:17:37,C60,0.34718,641.48,19174.9,22.50,22.19,21.88
8/05/2025,12:17:38,C60,0.34747,641.77,19167.9,22.50,22.19,21.88
8/05/2025,12:17:39,C60,0.34716,642,19165,22.50,22.19,21.88
8/05/2025,12:17:40,C60,0.34557,640.64,19128.4,22.50,22.19,21.88
8/05/2025,12:17:41,C60,0.34405,636.46,19018.1,22.50,22.19,21.88
8/05/2025,12:17:42,C60,0.34243,631.81,18830.4,22.50,22.19,21.88
8/05/2025,12:17:43,C60,0.34121,627.54,18500.9,22.50,22.19,21.88
8/05/2025,12:17:44,C60,0.34054,625.1,18110.2,22.50,22.19,21.88
8/05/2025,12:17:45,C60,0.33953,622.84,17674.2,22.50,22.19,21.88
8/05/2025,12:17:46,C60,0.33943,621.94,17241.1,22.50,22.19,21.88
8/05/2025,12:17:47,C60,0.33896,620.47,16819.6,22.50,22.19,21.88
8/05/2025,12:17:48,C41,0.33901,619.44,16417.5,22.50,22.19,21.88
8/05/2025,12:17:49,C41,0.3382,616.37,15676.5,22.50,22.19,21.88
8/05/2025,12:17:50,C41,0.33823,615.14,15358.1,22.50,22.19,21.88
8/05/2025,12:17:51,C41,0.33828,614.32,15063.7,22.50,22.19,21.88
8/05/2025,12:17:52,C41,0.33821,613.6,14816.1,22.50,22.19,21.88
8/05/2025,12:17:53,C41,0.33849,612.92,14581.1,22.50,22.19,21.88
8/05/2025,12:17:54,C41,0.33857,612.49,14325.4,22.50,22.19,21.88
8/05/2025,12:17:55,C41,0.33863,611.4,14075.8,22.50,22.19,21.88
8/05/2025,12:17:56,C41,0.33874,611.22,13843.6,22.50,22.19,21.88
8/05/2025,12:17:57,C41,0.33874,611.22,13843.6,22.50,22.19,21.88
8/05/2025,12:17:58,C41,0.33881,609.7,13359.2,22.50,22.19,21.88
8/05/2025,12:17:59,C41,0.33846,611.98,13111.4,22.50,22.19,21.88
8/05/2025,12:18:00,C41,0.3384,634.06,12924.2,22.50,22.19,21.88
8/05/2025,12:18:01,C41,0.33855,665.62,12787.8,22.50,22.19,21.88
8/05/2025,12:18:02,C41,0.33809,683.44,12697,22.50,22.19,21.88
8/05/2025,12:18:03,C41,0.33766,690.24,12786.3,22.50,22.19,21.88
8/05/2025,12:18:04,C41,0.33741,691.7,12925.5,22.50,22.19,21.88
8/05/2025,12:18:05,C41,0.33789,693.19,13172.7,22.50,22.19,21.88
8/05/2025,12:18:06,C41,0.33785,692.51,13396.3,22.50,22.19,21.88
8/05/2025,12:18:07,C41,0.33775,692.96,13662.4,22.50,22.19,21.88
8/05/2025,12:18:08,C41,0.33777,692.93,13915.3,22.50,22.19,21.88
8/05/2025,12:18:09,C41,0.33756,693.25,14171.7,22.50,22.19,21.88
8/05/2025,12:18:10,C41,0.33806,693.29,14378.1,22.50,22.19,21.88
8/05/2025,12:18:11,C41,0.33801,693.72,14596.6,22.50,22.19,21.88
8/05/2025,12:18:12,C41,0.33775,692.85,14762.4,22.50,22.19,21.88
8/05/2025,12:18:13,C41,0.33798,693.26,14932.9,22.50,22.19,21.88
8/05/2025,12:18:14,C41,0.33781,692.38,15052.8,22.50,22.19,21.88
8/05/2025,12:18:15,C41,0.33796,693.23,15206.6,22.50,22.19,21.88
8/05/2025,12:18:16,C41,0.33804,693.23,15310.4,22.50,22.19,21.88
8/05/2025,12:18:17,C41,0.33794,693.12,15414,22.50,22.19,21.88
8/05/2025,12:18:18,C41,0.33782,693.07,15496.5,22.50,22.19,21.88
8/05/2025,12:18:19,C41,0.33767,692.46,15565,22.50,22.19,21.88
8/05/2025,12:18:20,C41,0.33802,692.94,15641.8,22.50,22.19,21.88
8/05/2025,12:18:21,C41,0.338,692.97,15709.8,22.50,22.19,21.88
8/05/2025,12:18:22,C41,0.33791,692.93,15758.7,22.50,22.19,21.88
8/05/2025,12:18:23,C41,0.338,692.97,15808.1,22.50,22.19,21.88
8/05/2025,12:18:24,C41,0.33789,693.09,15852.4,22.50,22.19,21.88
8/05/2025,12:18:25,C41,0.33776,692.72,15893.5,22.50,22.19,21.88
8/05/2025,12:18:26,C41,0.33774,692.85,15925.8,22.50,22.19,21.88
8/05/2025,12:18:27,C41,0.33761,692.63,15960.4,22.50,22.19,21.88
8/05/2025,12:18:28,C41,0.3379,692.35,15970.9,22.50,22.19,21.88
8/05/2025,12:18:29,C41,0.33761,692.65,16010.6,22.50,22.19,21.88
8/05/2025,12:18:30,C41,0.33794,692.88,16049.3,22.50,22.19,21.88
8/05/2025,12:18:31,C41,0.33783,693.28,16097.6,22.50,22.19,21.88
8/05/2025,12:18:32,C41,0.33783,693.01,16101.6,22.50,22.19,21.88
8/05/2025,12:18:33,C41,0.3377,693.18,16111.7,22.50,22.19,21.88
8/05/2025,12:18:34,C41,0.33776,693.14,16113.9,22.50,22.19,21.88
8/05/2025,12:18:35,C41,0.33788,694.02,16174,22.50,22.19,21.88
8/05/2025,12:18:36,C41,0.33824,694.51,16202.4,22.50,22.19,21.88
8/05/2025,12:18:37,C41,0.33783,693.77,16206.9,22.50,22.19,21.88
8/05/2025,12:18:38,C41,0.33784,693.82,16221.3,22.50,22.19,21.88
8/05/2025,12:18:39,C41,0.33794,693.76,16226.2,22.50,22.19,21.88
8/05/2025,12:18:40,C41,0.33783,693.98,16247.9,22.50,22.19,21.88
8/05/2025,12:18:41,C41,0.33789,694.05,16262.7,22.50,22.19,21.88
8/05/2025,12:18:42,C41,0.33779,693.82,16256.5,22.50,22.19,21.88
8/05/2025,12:18:43,C41,0.33776,693.46,16277.3,22.50,22.19,21.88
8/05/2025,12:18:44,C41,0.33811,692.95,16299.7,22.50,22.19,21.88
8/05/2025,12:18:45,C41,0.33788,690.6,16268.2,22.50,22.19,21.88
8/05/2025,12:18:46,C41,0.33813,689.36,16291.9,22.50,22.19,21.88
8/05/2025,12:18:47,C41,0.33792,688.4,16297.5,22.50,22.19,21.88
8/05/2025,12:18:48,C41,0.33796,687.83,16321.9,22.50,22.19,21.88
8/05/2025,12:18:49,C41,0.33801,687.65,16331.9,22.50,22.19,21.88
8/05/2025,12:18:50,C41,0.33783,687.85,16324.4,22.50,22.19,21.88
8/05/2025,12:18:51,C41,0.33781,687.82,16313.5,22.50,22.19,21.88
8/05/2025,12:18:52,C41,0.33789,688.94,16339.8,22.50,22.19,21.88
8/05/2025,12:18:53,C41,0.3378,689.01,16332.6,22.50,22.19,21.88
8/05/2025,12:18:54,C41,0.33793,690.03,16352.1,22.50,22.19,21.88
8/05/2025,12:18:55,C41,0.33781,690.48,16370.2,22.50,22.19,21.88
8/05/2025,12:18:56,C41,0.33777,690.75,16359.9,22.50,22.19,21.88
8/05/2025,12:18:57,C41,0.33794,691.48,16373.2,22.50,22.19,21.88
